"","id","status_group"
"7433",59686,"functional needs repair"
"7434",31393,"functional"
"7435",55054,"functional needs repair"
"7436",21958,"non functional"
"7437",66499,"functional"
"7438",69750,"functional"
"7439",40828,"functional"
"7440",10927,"non functional"
"7441",52853,"functional"
"7442",20436,"functional"
"7443",2178,"functional"
"7444",70197,"functional"
"7445",42000,"functional"
"7446",58941,"functional"
"7447",61707,"non functional"
"7448",28955,"non functional"
"7449",61906,"functional"
"7450",48164,"functional"
"7451",45217,"functional"
"7452",56244,"functional"
"7453",66945,NA
"7454",20655,"functional"
"7455",7924,"functional"
"7456",19171,"non functional"
"7457",65349,"non functional"
"7458",40561,"functional"
"7459",1023,"functional"
"7460",1508,"functional"
"7461",26647,"functional"
"7462",70445,"functional"
"7463",50199,"functional"
"7464",26964,"non functional"
"7465",32219,"functional"
"7466",16046,"non functional"
"7467",15737,"functional"
"7468",72539,"non functional"
"7469",67393,"non functional"
"7470",29013,"functional"
"7471",23734,"functional"
"7472",73315,"functional"
"7473",31537,"functional"
"7474",6953,"functional"
"7475",41659,"functional"
"7476",4867,"non functional"
"7477",21370,"functional"
"7478",65133,"functional needs repair"
"7479",9373,"functional"
"7480",17907,"functional"
"7481",71828,"non functional"
"7482",72894,"functional"
"7483",41582,"functional"
"7484",46838,"functional"
"7485",70576,"non functional"
"7486",23323,"functional"
"7487",3973,"functional"
"7488",65816,"functional"
"7489",43626,"functional"
"7490",66966,"non functional"
"7491",24844,"non functional"
"7492",73066,"functional"
"7493",67978,"functional"
"7494",13443,"functional"
"7495",32444,"non functional"
"7496",8155,"functional"
"7497",18982,"functional"
"7498",24533,"functional"
"7499",27856,"functional"
"7500",56866,"functional"
"7501",58445,"non functional"
"7502",41621,"non functional"
"7503",63893,"functional"
"7504",11225,"functional"
"7505",20613,"non functional"
"7506",39516,"non functional"
"7507",8756,"functional"
"7508",10638,"functional"
"7509",50885,"functional"
"7510",30237,"non functional"
"7511",41182,"functional needs repair"
"7512",10502,"functional"
"7513",50223,NA
"7514",10319,"non functional"
"7515",21019,"non functional"
"7516",34756,"functional"
"7517",57777,"functional"
"7518",56844,"functional"
"7519",64906,"functional"
"7520",32519,"functional needs repair"
"7521",63082,"functional"
"7522",15477,"functional"
"7523",13846,"non functional"
"7524",51835,"functional"
"7525",3452,"functional"
"7526",27034,"functional"
"7527",8371,"non functional"
"7528",34995,"non functional"
"7529",67500,"functional"
"7530",18893,"functional"
"7531",8503,"non functional"
"7532",62636,"functional"
"7533",46592,"functional"
"7534",30362,"functional"
"7535",29200,"functional"
"7536",48207,"functional"
"7537",5169,"functional"
"7538",10865,"non functional"
"7539",48994,"functional"
"7540",27483,"functional"
"7541",4802,"non functional"
"7542",6024,"functional needs repair"
"7543",52999,"functional"
"7544",12513,"functional"
"7545",50674,"non functional"
"7546",49108,"non functional"
"7547",72224,"non functional"
"7548",13828,"functional"
"7549",61051,"non functional"
"7550",43717,"functional"
"7551",66773,"non functional"
"7552",52059,"functional"
"7553",14014,"functional"
"7554",33098,"non functional"
"7555",18004,"non functional"
"7556",49510,"functional"
"7557",33775,"non functional"
"7558",59126,"non functional"
"7559",60508,"non functional"
"7560",69680,"functional"
"7561",32334,"non functional"
"7562",49944,"functional"
"7563",37219,NA
"7564",34876,"non functional"
"7565",6160,"functional"
"7566",14998,"functional"
"7567",51635,"functional"
"7568",25806,"functional"
"7569",28063,"functional"
"7570",24315,"functional"
"7571",19994,"non functional"
"7572",14533,"functional"
"7573",22102,"functional"
"7574",55097,"non functional"
"7575",52399,"functional"
"7576",21410,"functional"
"7577",50788,"functional"
"7578",30143,"non functional"
"7579",31438,"non functional"
"7580",50605,"non functional"
"7581",38138,"non functional"
"7582",37714,"functional"
"7583",12458,"non functional"
"7584",63847,"non functional"
"7585",38941,"non functional"
"7586",58006,"functional"
"7587",3701,"functional"
"7588",63176,"functional"
"7589",32907,"functional"
"7590",63884,"non functional"
"7591",22345,"non functional"
"7592",58020,"functional"
"7593",6689,"non functional"
"7594",26308,"non functional"
"7595",14398,"non functional"
"7596",14818,"functional"
"7597",6353,"functional"
"7598",43839,"non functional"
"7599",2840,"non functional"
"7600",59264,"functional"
"7601",8560,"functional"
"7602",21778,"non functional"
"7603",1718,"non functional"
"7604",67618,"non functional"
"7605",66982,"non functional"
"7606",48558,"functional"
"7607",44952,"functional"
"7608",68081,"non functional"
"7609",7118,"functional"
"7610",53226,"functional"
"7611",72612,"non functional"
"7612",15657,"functional"
"7613",15032,"non functional"
"7614",71183,"non functional"
"7615",47231,"functional"
"7616",59893,"functional"
"7617",18294,"non functional"
"7618",2375,"non functional"
"7619",24452,"functional"
"7620",60068,"functional"
"7621",22177,"functional"
"7622",15599,"functional"
"7623",58770,"functional"
"7624",33128,"functional"
"7625",6079,"functional"
"7626",13266,"functional"
"7627",35442,"functional"
"7628",61825,"non functional"
"7629",41385,"functional"
"7630",4520,"functional"
"7631",69554,"functional"
"7632",26582,"non functional"
"7633",45162,"functional"
"7634",51277,"functional"
"7635",19496,"non functional"
"7636",70560,"functional"
"7637",22059,"functional"
"7638",20955,"functional"
"7639",20485,"functional"
"7640",66852,"functional"
"7641",6978,"functional"
"7642",48612,"non functional"
"7643",71666,"functional"
"7644",24170,"non functional"
"7645",17850,"functional"
"7646",43902,"functional"
"7647",56723,"non functional"
"7648",64536,"functional"
"7649",1233,"functional"
"7650",42143,"functional"
"7651",40374,"functional"
"7652",32954,"functional"
"7653",68984,"functional"
"7654",11978,"functional"
"7655",65189,"functional"
"7656",16038,"functional"
"7657",28449,"non functional"
"7658",56904,"functional"
"7659",64601,"functional"
"7660",72436,"non functional"
"7661",6144,"functional"
"7662",70599,"functional"
"7663",70655,"non functional"
"7664",43023,"functional"
"7665",65545,"non functional"
"7666",31000,"functional"
"7667",26482,"non functional"
"7668",25686,"functional"
"7669",15651,"functional"
"7670",19192,"functional"
"7671",73785,"functional"
"7672",2125,"functional"
"7673",65140,"non functional"
"7674",29595,"non functional"
"7675",5306,"non functional"
"7676",45147,"functional"
"7677",39443,"functional"
"7678",47769,"functional"
"7679",29520,"functional"
"7680",69998,"non functional"
"7681",34484,"functional needs repair"
"7682",71981,"non functional"
"7683",51469,"non functional"
"7684",17422,"functional"
"7685",23257,"functional"
"7686",15856,"functional"
"7687",228,"functional"
"7688",35713,"functional"
"7689",54385,"non functional"
"7690",65399,"functional"
"7691",5863,"non functional"
"7692",49266,"functional"
"7693",24312,"functional"
"7694",68374,"functional"
"7695",55651,"non functional"
"7696",52250,"functional"
"7697",74244,"non functional"
"7698",61104,"non functional"
"7699",19955,"functional"
"7700",43510,"non functional"
"7701",41099,"non functional"
"7702",51305,"non functional"
"7703",71832,"functional"
"7704",24812,"non functional"
"7705",57060,NA
"7706",3193,"functional"
"7707",20040,NA
"7708",682,"non functional"
"7709",47417,"functional"
"7710",9536,"functional"
"7711",56423,"functional"
"7712",4770,"functional"
"7713",10926,"non functional"
"7714",70775,"functional"
"7715",3344,"functional"
"7716",7940,"functional"
"7717",41872,"functional"
"7718",14226,"functional needs repair"
"7719",1084,"functional"
"7720",29695,"functional"
"7721",53357,"functional"
"7722",38502,"functional"
"7723",45263,"non functional"
"7724",11664,"non functional"
"7725",45951,"functional"
"7726",31956,"functional"
"7727",72722,"functional"
"7728",1457,"non functional"
"7729",58604,"functional"
"7730",10150,"functional"
"7731",13140,"non functional"
"7732",4158,"functional"
"7733",33365,"functional"
"7734",2512,"functional"
"7735",3792,"non functional"
"7736",41158,NA
"7737",49470,"non functional"
"7738",45060,"functional"
"7739",61264,"non functional"
"7740",42048,"functional"
"7741",52317,"functional"
"7742",26066,"non functional"
"7743",5082,"functional"
"7744",39794,"functional"
"7745",282,"non functional"
"7746",13617,"functional"
"7747",70883,"functional"
"7748",46582,"functional"
"7749",18763,"non functional"
"7750",13744,"non functional"
"7751",71273,"functional"
"7752",2447,"functional"
"7753",74063,"functional"
"7754",33761,"functional"
"7755",73129,"non functional"
"7756",38438,"functional"
"7757",66706,"non functional"
"7758",71117,"functional"
"7759",7078,"non functional"
"7760",519,"non functional"
"7761",55708,"functional"
"7762",38509,"functional"
"7763",57945,"functional"
"7764",27176,"non functional"
"7765",68377,"non functional"
"7766",849,"functional"
"7767",47114,"non functional"
"7768",41438,"functional"
"7769",21111,"functional"
"7770",37406,"functional"
"7771",10498,"non functional"
"7772",34231,"non functional"
"7773",56341,"non functional"
"7774",18051,"non functional"
"7775",35331,"non functional"
"7776",58056,"non functional"
"7777",61167,"functional"
"7778",4920,"non functional"
"7779",40357,"functional"
"7780",43318,"non functional"
"7781",21087,"non functional"
"7782",68111,"non functional"
"7783",11661,"functional"
"7784",16322,"functional"
"7785",49232,"non functional"
"7786",54765,"functional"
"7787",71388,"non functional"
"7788",18604,"functional"
"7789",44350,"functional"
"7790",62598,"non functional"
"7791",43591,"functional needs repair"
"7792",51885,"functional"
"7793",13290,"functional"
"7794",12485,"non functional"
"7795",1968,"non functional"
"7796",62032,"functional"
"7797",13395,"non functional"
"7798",27384,"non functional"
"7799",50484,"non functional"
"7800",23050,"non functional"
"7801",31156,"functional"
"7802",32559,"non functional"
"7803",70435,"non functional"
"7804",22655,"non functional"
"7805",44573,"non functional"
"7806",9332,"functional"
"7807",46413,"functional"
"7808",6930,"functional"
"7809",7830,"functional"
"7810",30613,"functional"
"7811",2715,"functional"
"7812",1873,"non functional"
"7813",69719,"functional"
"7814",31230,"functional"
"7815",57424,"functional"
"7816",20682,"functional"
"7817",23566,"functional"
"7818",38271,"functional"
"7819",47572,"functional"
"7820",71841,"functional"
"7821",73967,"functional"
"7822",60861,"functional"
"7823",20526,"functional"
"7824",38337,"non functional"
"7825",20014,"functional"
"7826",57709,"functional"
"7827",19588,"non functional"
"7828",27587,"functional"
"7829",9984,"functional"
"7830",70608,"functional"
"7831",64499,"functional"
"7832",38582,"functional"
"7833",359,"non functional"
"7834",11158,"functional"
"7835",37242,"functional"
"7836",71892,"functional"
"7837",18826,"functional"
"7838",42859,"non functional"
"7839",52768,"functional"
"7840",34690,"functional"
"7841",28004,"functional"
"7842",45813,"functional"
"7843",56875,"functional"
"7844",14917,"non functional"
"7845",30105,"functional"
"7846",12955,"functional"
"7847",44032,"functional"
"7848",53634,"non functional"
"7849",13922,"functional"
"7850",67888,"functional"
"7851",24970,"functional"
"7852",47673,"functional"
"7853",12015,"non functional"
"7854",20259,"functional"
"7855",24333,"functional"
"7856",48864,"non functional"
"7857",3186,"functional"
"7858",40617,"non functional"
"7859",39727,"non functional"
"7860",26524,"non functional"
"7861",49963,"functional"
"7862",33392,"functional needs repair"
"7863",65604,"functional"
"7864",25439,"functional"
"7865",32689,"functional"
"7866",39346,"functional"
"7867",44111,"non functional"
"7868",48509,"functional"
"7869",58191,"non functional"
"7870",38311,"non functional"
"7871",32588,"functional"
"7872",51097,"non functional"
"7873",21616,"non functional"
"7874",1546,"functional"
"7875",50592,"functional"
"7876",15153,"functional"
"7877",60451,"functional"
"7878",39092,"functional"
"7879",44066,"non functional"
"7880",44259,"functional"
"7881",1984,"non functional"
"7882",61682,"non functional"
"7883",59320,"functional"
"7884",62678,"non functional"
"7885",2798,"functional"
"7886",54555,"functional"
"7887",46806,"non functional"
"7888",67541,"non functional"
"7889",65284,"functional"
"7890",31265,"non functional"
"7891",34288,"functional"
"7892",38812,"functional"
"7893",14868,"non functional"
"7894",64873,"functional"
"7895",22140,"non functional"
"7896",11260,"functional"
"7897",62930,"non functional"
"7898",36875,"functional"
"7899",66406,"non functional"
"7900",12160,"non functional"
"7901",60923,"non functional"
"7902",41028,"non functional"
"7903",72710,"non functional"
"7904",51571,"functional"
"7905",32839,"functional needs repair"
"7906",10978,"functional"
"7907",30879,"functional"
"7908",67002,"functional needs repair"
"7909",60951,"functional"
"7910",1889,"functional"
"7911",51701,"functional"
"7912",59284,"functional"
"7913",26460,"functional"
"7914",23917,"functional"
"7915",19445,"non functional"
"7916",20634,"functional"
"7917",48271,"functional"
"7918",39770,"non functional"
"7919",12535,"functional"
"7920",9948,"functional"
"7921",50686,"functional"
"7922",35931,"functional"
"7923",14955,"functional"
"7924",48997,"non functional"
"7925",71077,"functional"
"7926",26013,"non functional"
"7927",12541,"functional"
"7928",10225,"functional"
"7929",48523,"functional"
"7930",44597,"functional"
"7931",18030,"non functional"
"7932",67297,"functional"
"7933",18418,"functional"
"7934",8365,"non functional"
"7935",31248,"non functional"
"7936",49370,"non functional"
"7937",55014,"non functional"
"7938",10408,"non functional"
"7939",22728,"functional"
"7940",57343,"functional"
"7941",42461,"functional"
"7942",73501,"functional"
"7943",32679,"functional"
"7944",52750,"non functional"
"7945",51655,"functional"
"7946",43087,"non functional"
"7947",66847,"functional"
"7948",32537,"functional"
